seed,variant,generation,campaign_wall_s,training_physics_steps,precision,recall,f1,matched,target_notes,actual_notes,solver_warnings
0,frozen,1,17.875,186000,0.07142857142857142,0.08333333333333333,0.07692307692307691,1,12,14,0
0,frozen,2,59.26600000000144,372000,0.05263157894736842,0.08333333333333333,0.06451612903225808,1,12,19,0
0,frozen,3,107.48500000000058,558000,0.15789473684210525,0.25,0.1935483870967742,3,12,19,0
0,frozen,4,143.40600000000086,744000,0.16666666666666666,0.25,0.2,3,12,18,0
0,frozen,5,175.5630000000001,930000,0.15789473684210525,0.25,0.1935483870967742,3,12,19,0
0,frozen,6,223.46900000000096,1116000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
0,frozen,7,277.0,1302000,0.2,0.25,0.22222222222222224,3,12,15,0
0,frozen,8,313.59400000000096,1488000,0.21428571428571427,0.25,0.23076923076923075,3,12,14,0
0,frozen,9,348.01600000000144,1674000,0.1875,0.25,0.21428571428571427,3,12,16,0
0,frozen,10,401.7970000000005,1860000,0.2,0.25,0.22222222222222224,3,12,15,0
0,frozen,11,451.6100000000006,2046000,0.21428571428571427,0.25,0.23076923076923075,3,12,14,0
0,frozen,12,484.39100000000144,2232000,0.26666666666666666,0.3333333333333333,0.2962962962962963,4,12,15,0
0,frozen,13,516.8910000000014,2418000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
0,frozen,14,549.9380000000001,2604000,0.26666666666666666,0.3333333333333333,0.2962962962962963,4,12,15,0
0,frozen,15,583.3600000000006,2790000,0.26666666666666666,0.3333333333333333,0.2962962962962963,4,12,15,0
0,frozen,16,616.594000000001,2976000,0.2857142857142857,0.3333333333333333,0.30769230769230765,4,12,14,0
0,frozen,17,650.4220000000005,3162000,0.26666666666666666,0.3333333333333333,0.2962962962962963,4,12,15,0
0,frozen,18,683.6560000000009,3348000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
0,frozen,19,717.8130000000001,3534000,0.3076923076923077,0.3333333333333333,0.32,4,12,13,0
0,frozen,20,750.625,3720000,0.35714285714285715,0.4166666666666667,0.3846153846153846,5,12,14,0
0,frozen,21,783.875,3906000,0.3125,0.4166666666666667,0.35714285714285715,5,12,16,0
0,frozen,22,819.844000000001,4092000,0.3125,0.4166666666666667,0.35714285714285715,5,12,16,0
0,frozen,23,871.719000000001,4278000,0.3125,0.4166666666666667,0.35714285714285715,5,12,16,0
0,frozen,24,919.7350000000006,4464000,0.29411764705882354,0.4166666666666667,0.3448275862068966,5,12,17,0
0,frozen,25,954.625,4650000,0.29411764705882354,0.4166666666666667,0.3448275862068966,5,12,17,0
0,frozen,26,990.5470000000005,4836000,0.3125,0.4166666666666667,0.35714285714285715,5,12,16,0
0,frozen,27,1035.719000000001,5022000,0.35714285714285715,0.4166666666666667,0.3846153846153846,5,12,14,0
0,frozen,28,1083.3910000000014,5208000,0.3333333333333333,0.4166666666666667,0.3703703703703704,5,12,15,0
0,frozen,29,1121.5,5394000,0.3333333333333333,0.4166666666666667,0.3703703703703704,5,12,15,0
0,frozen,30,1162.5470000000005,5580000,0.35714285714285715,0.4166666666666667,0.3846153846153846,5,12,14,0
0,frozen,31,1201.969000000001,5766000,0.38461538461538464,0.4166666666666667,0.4,5,12,13,0
0,frozen,32,1234.344000000001,5952000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,33,1267.3600000000006,6138000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,34,1300.2350000000006,6324000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,35,1352.9220000000005,6510000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,36,1404.2350000000006,6696000,0.45454545454545453,0.4166666666666667,0.43478260869565216,5,12,11,0
0,frozen,37,1440.5310000000009,6882000,0.45454545454545453,0.4166666666666667,0.43478260869565216,5,12,11,0
0,frozen,38,1473.188,7068000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,39,1505.4530000000013,7254000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,40,1538.0780000000013,7440000,0.45454545454545453,0.4166666666666667,0.43478260869565216,5,12,11,0
0,frozen,41,1582.813,7626000,0.35714285714285715,0.4166666666666667,0.3846153846153846,5,12,14,0
0,frozen,42,1622.375,7812000,0.38461538461538464,0.4166666666666667,0.4,5,12,13,0
0,frozen,43,1654.844000000001,7998000,0.35714285714285715,0.4166666666666667,0.3846153846153846,5,12,14,0
0,frozen,44,1688.938,8184000,0.35714285714285715,0.4166666666666667,0.3846153846153846,5,12,14,0
0,frozen,45,1723.7810000000009,8370000,0.38461538461538464,0.4166666666666667,0.4,5,12,13,0
0,frozen,46,1760.6720000000005,8556000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,47,1808.625,8742000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,48,1840.75,8928000,0.38461538461538464,0.4166666666666667,0.4,5,12,13,0
0,frozen,49,1873.4060000000009,9114000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,50,1906.3280000000013,9300000,0.38461538461538464,0.4166666666666667,0.4,5,12,13,0
0,frozen,51,1943.4530000000013,9486000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,52,1977.1410000000014,9672000,0.35714285714285715,0.4166666666666667,0.3846153846153846,5,12,14,0
0,frozen,53,2013.125,9858000,0.35714285714285715,0.4166666666666667,0.3846153846153846,5,12,14,0
0,frozen,54,2052.4220000000005,10044000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,55,2089.2030000000013,10230000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,56,2125.0,10416000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,57,2158.5160000000014,10602000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,58,2193.875,10788000,0.38461538461538464,0.4166666666666667,0.4,5,12,13,0
0,frozen,59,2237.938,10974000,0.5,0.4166666666666667,0.45454545454545453,5,12,10,0
0,frozen,60,2297.2970000000005,11160000,0.5,0.4166666666666667,0.45454545454545453,5,12,10,0
0,frozen,61,2347.875,11346000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,62,2398.5780000000013,11532000,0.5,0.4166666666666667,0.45454545454545453,5,12,10,0
0,frozen,63,2438.688,11718000,0.3333333333333333,0.4166666666666667,0.3703703703703704,5,12,15,0
0,frozen,64,2484.2350000000006,11904000,0.38461538461538464,0.4166666666666667,0.4,5,12,13,0
0,frozen,65,2535.625,12090000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,66,2585.5470000000005,12276000,0.38461538461538464,0.4166666666666667,0.4,5,12,13,0
0,frozen,67,2619.813,12462000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,68,2664.8910000000014,12648000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,frozen,69,2717.6100000000006,12834000,0.38461538461538464,0.4166666666666667,0.4,5,12,13,0
0,frozen,70,2769.2350000000006,13020000,0.4166666666666667,0.4166666666666667,0.4166666666666667,5,12,12,0
0,rewired,0,4.235000000000582,0,0.0,0.0,0,0,12,26,0
0,rewired,1,21.610000000000582,186000,0.09090909090909091,0.16666666666666666,0.11764705882352942,2,12,22,0
0,rewired,2,63.76600000000144,372000,0.13333333333333333,0.16666666666666666,0.14814814814814814,2,12,15,0
0,rewired,3,113.54700000000048,558000,0.11764705882352941,0.16666666666666666,0.13793103448275862,2,12,17,0
0,rewired,4,146.78100000000086,744000,0.11764705882352941,0.16666666666666666,0.13793103448275862,2,12,17,0
0,rewired,5,179.26600000000144,930000,0.10526315789473684,0.16666666666666666,0.12903225806451615,2,12,19,0
0,rewired,6,229.42200000000048,1116000,0.125,0.16666666666666666,0.14285714285714288,2,12,16,0
0,rewired,7,282.5630000000001,1302000,0.1875,0.25,0.21428571428571427,3,12,16,0
0,rewired,8,317.375,1488000,0.16666666666666666,0.25,0.2,3,12,18,0
0,rewired,9,353.64100000000144,1674000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,10,407.65600000000086,1860000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
0,rewired,11,455.375,2046000,0.1875,0.25,0.21428571428571427,3,12,16,0
0,rewired,12,487.96900000000096,2232000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,13,520.6410000000014,2418000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
0,rewired,14,553.6410000000014,2604000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,15,586.9530000000013,2790000,0.1875,0.25,0.21428571428571427,3,12,16,0
0,rewired,16,620.2970000000005,2976000,0.21428571428571427,0.25,0.23076923076923075,3,12,14,0
0,rewired,17,654.0310000000009,3162000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,18,687.5470000000005,3348000,0.1875,0.25,0.21428571428571427,3,12,16,0
0,rewired,19,721.4220000000005,3534000,0.1875,0.25,0.21428571428571427,3,12,16,0
0,rewired,20,754.2810000000009,3720000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,21,787.4850000000006,3906000,0.1875,0.25,0.21428571428571427,3,12,16,0
0,rewired,22,825.5470000000005,4092000,0.21428571428571427,0.25,0.23076923076923075,3,12,14,0
0,rewired,23,877.094000000001,4278000,0.21428571428571427,0.25,0.23076923076923075,3,12,14,0
0,rewired,24,923.594000000001,4464000,0.1875,0.25,0.21428571428571427,3,12,16,0
0,rewired,25,958.6880000000001,4650000,0.16666666666666666,0.25,0.2,3,12,18,0
0,rewired,26,994.3910000000014,4836000,0.1875,0.25,0.21428571428571427,3,12,16,0
0,rewired,27,1040.9850000000006,5022000,0.1875,0.25,0.21428571428571427,3,12,16,0
0,rewired,28,1086.8910000000014,5208000,0.21428571428571427,0.25,0.23076923076923075,3,12,14,0
0,rewired,29,1127.0470000000005,5394000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,30,1166.9220000000005,5580000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
0,rewired,31,1205.6410000000014,5766000,0.1875,0.25,0.21428571428571427,3,12,16,0
0,rewired,32,1237.969000000001,5952000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
0,rewired,33,1271.0310000000009,6138000,0.16666666666666666,0.25,0.2,3,12,18,0
0,rewired,34,1304.094000000001,6324000,0.1875,0.25,0.21428571428571427,3,12,16,0
0,rewired,35,1358.5470000000005,6510000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
0,rewired,36,1410.0160000000014,6696000,0.23076923076923078,0.25,0.24000000000000002,3,12,13,0
0,rewired,37,1444.1100000000006,6882000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,38,1476.8280000000013,7068000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,39,1508.969000000001,7254000,0.21428571428571427,0.25,0.23076923076923075,3,12,14,0
0,rewired,40,1541.719000000001,7440000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,41,1588.4220000000005,7626000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,42,1625.9060000000009,7812000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,43,1659.813,7998000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,44,1692.5310000000009,8184000,0.21428571428571427,0.25,0.23076923076923075,3,12,14,0
0,rewired,45,1727.813,8370000,0.23076923076923078,0.25,0.24000000000000002,3,12,13,0
0,rewired,46,1766.7030000000013,8556000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
0,rewired,47,1812.5160000000014,8742000,0.21428571428571427,0.25,0.23076923076923075,3,12,14,0
0,rewired,48,1844.25,8928000,0.1875,0.25,0.21428571428571427,3,12,16,0
0,rewired,49,1877.0780000000013,9114000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
0,rewired,50,1910.1410000000014,9300000,0.1875,0.25,0.21428571428571427,3,12,16,0
0,rewired,51,1947.188,9486000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,52,1980.844000000001,9672000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,53,2016.875,9858000,0.21428571428571427,0.25,0.23076923076923075,3,12,14,0
0,rewired,54,2056.5470000000005,10044000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
0,rewired,55,2092.8600000000006,10230000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
0,rewired,56,2128.813,10416000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,57,2162.1720000000005,10602000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,58,2197.625,10788000,0.1875,0.25,0.21428571428571427,3,12,16,0
0,rewired,59,2245.1720000000005,10974000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
0,rewired,60,2303.031000000001,11160000,0.1875,0.25,0.21428571428571427,3,12,16,0
0,rewired,61,2353.531000000001,11346000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,62,2404.438,11532000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,63,2442.313,11718000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,64,2489.875,11904000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,65,2541.2970000000005,12090000,0.1875,0.25,0.21428571428571427,3,12,16,0
0,rewired,66,2589.1100000000006,12276000,0.2,0.25,0.22222222222222224,3,12,15,0
0,rewired,67,2623.5470000000005,12462000,0.21428571428571427,0.25,0.23076923076923075,3,12,14,0
0,rewired,68,2671.094000000001,12648000,0.21428571428571427,0.25,0.23076923076923075,3,12,14,0
0,rewired,69,2723.2030000000013,12834000,0.2,0.25,0.22222222222222224,3,12,15,0
1,adaptive,0,5.016000000001441,0,0.0,0.0,0,0,12,18,0
1,adaptive,1,25.53100000000086,186000,0.037037037037037035,0.08333333333333333,0.05128205128205128,1,12,27,0
1,adaptive,2,67.6880000000001,372000,0.0,0.0,0,0,12,19,0
1,adaptive,3,118.04700000000048,558000,0.043478260869565216,0.08333333333333333,0.057142857142857134,1,12,23,0
1,adaptive,4,150.28100000000086,744000,0.11764705882352941,0.16666666666666666,0.13793103448275862,2,12,17,0
1,adaptive,5,183.0630000000001,930000,0.1111111111111111,0.16666666666666666,0.13333333333333333,2,12,18,0
1,adaptive,6,235.46900000000096,1116000,0.11764705882352941,0.16666666666666666,0.13793103448275862,2,12,17,0
1,adaptive,7,288.4380000000001,1302000,0.1111111111111111,0.16666666666666666,0.13333333333333333,2,12,18,0
1,adaptive,8,321.01600000000144,1488000,0.1111111111111111,0.16666666666666666,0.13333333333333333,2,12,18,0
1,adaptive,9,359.6720000000005,1674000,0.10526315789473684,0.16666666666666666,0.12903225806451615,2,12,19,0
1,adaptive,10,413.64100000000144,1860000,0.11764705882352941,0.16666666666666666,0.13793103448275862,2,12,17,0
1,adaptive,11,458.9850000000006,2046000,0.11764705882352941,0.16666666666666666,0.13793103448275862,2,12,17,0
1,adaptive,12,491.59400000000096,2232000,0.11764705882352941,0.16666666666666666,0.13793103448275862,2,12,17,0
1,adaptive,13,524.2810000000009,2418000,0.125,0.16666666666666666,0.14285714285714288,2,12,16,0
1,adaptive,14,557.4530000000013,2604000,0.125,0.16666666666666666,0.14285714285714288,2,12,16,0
1,adaptive,15,590.6560000000009,2790000,0.125,0.16666666666666666,0.14285714285714288,2,12,16,0
1,adaptive,16,624.0470000000005,2976000,0.23529411764705882,0.3333333333333333,0.27586206896551724,4,12,17,0
1,adaptive,17,657.5780000000013,3162000,0.1111111111111111,0.16666666666666666,0.13333333333333333,2,12,18,0
1,adaptive,18,691.6720000000005,3348000,0.2222222222222222,0.3333333333333333,0.26666666666666666,4,12,18,0
1,adaptive,19,725.125,3534000,0.23529411764705882,0.3333333333333333,0.27586206896551724,4,12,17,0
1,adaptive,20,758.0,3720000,0.2222222222222222,0.3333333333333333,0.26666666666666666,4,12,18,0
1,adaptive,21,791.125,3906000,0.23529411764705882,0.3333333333333333,0.27586206896551724,4,12,17,0
1,adaptive,22,831.2350000000006,4092000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
1,adaptive,23,882.6880000000001,4278000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
1,adaptive,24,927.4060000000009,4464000,0.2222222222222222,0.3333333333333333,0.26666666666666666,4,12,18,0
1,adaptive,25,962.625,4650000,0.21052631578947367,0.3333333333333333,0.2580645161290323,4,12,19,0
1,adaptive,26,998.5470000000005,4836000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
1,adaptive,27,1046.25,5022000,0.2222222222222222,0.3333333333333333,0.26666666666666666,4,12,18,0
1,adaptive,28,1090.719000000001,5208000,0.2222222222222222,0.3333333333333333,0.26666666666666666,4,12,18,0
1,adaptive,29,1132.8280000000013,5394000,0.26666666666666666,0.3333333333333333,0.2962962962962963,4,12,15,0
1,adaptive,30,1171.188,5580000,0.2,0.25,0.22222222222222224,3,12,15,0
1,adaptive,31,1209.219000000001,5766000,0.26666666666666666,0.3333333333333333,0.2962962962962963,4,12,15,0
1,adaptive,32,1241.594000000001,5952000,0.2222222222222222,0.3333333333333333,0.26666666666666666,4,12,18,0
1,adaptive,33,1274.75,6138000,0.2,0.3333333333333333,0.25,4,12,20,0
1,adaptive,34,1308.7030000000013,6324000,0.2222222222222222,0.3333333333333333,0.26666666666666666,4,12,18,0
1,adaptive,35,1364.4060000000009,6510000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
1,adaptive,36,1414.813,6696000,0.13333333333333333,0.16666666666666666,0.14814814814814814,2,12,15,0
1,adaptive,37,1447.7350000000006,6882000,0.23529411764705882,0.3333333333333333,0.27586206896551724,4,12,17,0
1,adaptive,38,1480.4530000000013,7068000,0.23529411764705882,0.3333333333333333,0.27586206896551724,4,12,17,0
1,adaptive,39,1512.5780000000013,7254000,0.23529411764705882,0.3333333333333333,0.27586206896551724,4,12,17,0
1,adaptive,40,1545.4530000000013,7440000,0.23529411764705882,0.3333333333333333,0.27586206896551724,4,12,17,0
1,adaptive,41,1594.1560000000009,7626000,0.23529411764705882,0.3333333333333333,0.27586206896551724,4,12,17,0
1,adaptive,42,1629.469000000001,7812000,0.2857142857142857,0.3333333333333333,0.30769230769230765,4,12,14,0
1,adaptive,43,1663.438,7998000,0.2857142857142857,0.3333333333333333,0.30769230769230765,4,12,14,0
1,adaptive,44,1696.4850000000006,8184000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
1,adaptive,45,1731.75,8370000,0.26666666666666666,0.3333333333333333,0.2962962962962963,4,12,15,0
1,adaptive,46,1772.8600000000006,8556000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
1,adaptive,47,1816.125,8742000,0.23529411764705882,0.3333333333333333,0.27586206896551724,4,12,17,0
1,adaptive,48,1847.7970000000005,8928000,0.23529411764705882,0.3333333333333333,0.27586206896551724,4,12,17,0
1,adaptive,49,1880.7350000000006,9114000,0.23529411764705882,0.3333333333333333,0.27586206896551724,4,12,17,0
1,adaptive,50,1913.688,9300000,0.23529411764705882,0.3333333333333333,0.27586206896551724,4,12,17,0
1,adaptive,51,1950.9220000000005,9486000,0.2222222222222222,0.3333333333333333,0.26666666666666666,4,12,18,0
1,adaptive,52,1984.813,9672000,0.1875,0.25,0.21428571428571427,3,12,16,0
1,adaptive,53,2021.5160000000014,9858000,0.2222222222222222,0.3333333333333333,0.26666666666666666,4,12,18,0
1,adaptive,54,2060.4220000000005,10044000,0.23529411764705882,0.3333333333333333,0.27586206896551724,4,12,17,0
1,adaptive,55,2097.5,10230000,0.2857142857142857,0.3333333333333333,0.30769230769230765,4,12,14,0
1,adaptive,56,2132.5160000000014,10416000,0.26666666666666666,0.3333333333333333,0.2962962962962963,4,12,15,0
1,adaptive,57,2166.2970000000005,10602000,0.2857142857142857,0.3333333333333333,0.30769230769230765,4,12,14,0
1,adaptive,58,2201.25,10788000,0.26666666666666666,0.3333333333333333,0.2962962962962963,4,12,15,0
1,adaptive,59,2252.938,10974000,0.2857142857142857,0.3333333333333333,0.30769230769230765,4,12,14,0
1,adaptive,60,2309.0,11160000,0.26666666666666666,0.3333333333333333,0.2962962962962963,4,12,15,0
1,adaptive,61,2359.2030000000013,11346000,0.2857142857142857,0.3333333333333333,0.30769230769230765,4,12,14,0
1,adaptive,62,2410.375,11532000,0.2857142857142857,0.3333333333333333,0.30769230769230765,4,12,14,0
1,adaptive,63,2446.219000000001,11718000,0.2857142857142857,0.3333333333333333,0.30769230769230765,4,12,14,0
1,adaptive,64,2495.625,11904000,0.26666666666666666,0.3333333333333333,0.2962962962962963,4,12,15,0
1,adaptive,65,2547.188,12090000,0.26666666666666666,0.3333333333333333,0.2962962962962963,4,12,15,0
1,adaptive,66,2592.594000000001,12276000,0.25,0.3333333333333333,0.28571428571428575,4,12,16,0
1,adaptive,67,2627.406000000001,12462000,0.2857142857142857,0.3333333333333333,0.30769230769230765,4,12,14,0
1,adaptive,68,2677.0470000000005,12648000,0.26666666666666666,0.3333333333333333,0.2962962962962963,4,12,15,0
1,adaptive,69,2728.875,12834000,0.26666666666666666,0.3333333333333333,0.2962962962962963,4,12,15,0
1,frozen,0,5.860000000000582,0,0.0,0.0,0,0,12,18,0
1,frozen,1,30.15600000000086,186000,0.041666666666666664,0.08333333333333333,0.05555555555555555,1,12,24,0
1,frozen,2,72.92200000000048,372000,0.03333333333333333,0.08333333333333333,0.04761904761904761,1,12,30,0
1,frozen,3,121.75,558000,0.034482758620689655,0.08333333333333333,0.04878048780487805,1,12,29,0
1,frozen,4,153.96900000000096,744000,0.07142857142857142,0.16666666666666666,0.1,2,12,28,0
1,frozen,5,187.09400000000096,930000,0.08,0.16666666666666666,0.10810810810810811,2,12,25,0
1,frozen,6,241.65600000000086,1116000,0.10526315789473684,0.16666666666666666,0.12903225806451615,2,12,19,0
1,frozen,7,292.21900000000096,1302000,0.10526315789473684,0.16666666666666666,0.12903225806451615,2,12,19,0
1,frozen,8,324.76600000000144,1488000,0.13636363636363635,0.25,0.1764705882352941,3,12,22,0
1,frozen,9,365.875,1674000,0.13636363636363635,0.25,0.1764705882352941,3,12,22,0
1,frozen,10,419.6720000000005,1860000,0.15,0.25,0.18749999999999997,3,12,20,0
1,frozen,11,462.71900000000096,2046000,0.15,0.25,0.18749999999999997,3,12,20,0
1,frozen,12,495.39100000000144,2232000,0.13636363636363635,0.25,0.1764705882352941,3,12,22,0
1,frozen,13,527.969000000001,2418000,0.15,0.25,0.18749999999999997,3,12,20,0
1,frozen,14,561.25,2604000,0.14285714285714285,0.25,0.18181818181818182,3,12,21,0
1,frozen,15,594.4380000000001,2790000,0.14285714285714285,0.25,0.18181818181818182,3,12,21,0
1,frozen,16,628.0,2976000,0.14285714285714285,0.25,0.18181818181818182,3,12,21,0
1,frozen,17,661.25,3162000,0.14285714285714285,0.25,0.18181818181818182,3,12,21,0
1,frozen,18,695.7970000000005,3348000,0.15,0.25,0.18749999999999997,3,12,20,0
1,frozen,19,729.0,3534000,0.14285714285714285,0.25,0.18181818181818182,3,12,21,0
1,frozen,20,761.875,3720000,0.13043478260869565,0.25,0.1714285714285714,3,12,23,0
1,frozen,21,794.8910000000014,3906000,0.15,0.25,0.18749999999999997,3,12,20,0
1,frozen,22,837.0310000000009,4092000,0.14285714285714285,0.25,0.18181818181818182,3,12,21,0
1,frozen,23,888.4850000000006,4278000,0.14285714285714285,0.25,0.18181818181818182,3,12,21,0
1,frozen,24,931.344000000001,4464000,0.16666666666666666,0.25,0.2,3,12,18,0
1,frozen,25,966.7660000000014,4650000,0.16666666666666666,0.25,0.2,3,12,18,0
1,frozen,26,1002.9380000000001,4836000,0.16666666666666666,0.25,0.2,3,12,18,0
1,frozen,27,1052.3280000000013,5022000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
1,frozen,28,1094.5160000000014,5208000,0.2,0.25,0.22222222222222224,3,12,15,0
1,frozen,29,1137.844000000001,5394000,0.1875,0.25,0.21428571428571427,3,12,16,0
1,frozen,30,1175.4530000000013,5580000,0.15789473684210525,0.25,0.1935483870967742,3,12,19,0
1,frozen,31,1212.844000000001,5766000,0.125,0.16666666666666666,0.14285714285714288,2,12,16,0
1,frozen,32,1245.3280000000013,5952000,0.13333333333333333,0.16666666666666666,0.14814814814814814,2,12,15,0
1,frozen,33,1278.3910000000014,6138000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
1,frozen,34,1314.7810000000009,6324000,0.2,0.25,0.22222222222222224,3,12,15,0
1,frozen,35,1370.1410000000014,6510000,0.1875,0.25,0.21428571428571427,3,12,16,0
1,frozen,36,1418.7030000000013,6696000,0.16666666666666666,0.25,0.2,3,12,18,0
1,frozen,37,1451.469000000001,6882000,0.16666666666666666,0.25,0.2,3,12,18,0
1,frozen,38,1484.125,7068000,0.21428571428571427,0.25,0.23076923076923075,3,12,14,0
1,frozen,39,1516.4060000000009,7254000,0.2,0.25,0.22222222222222224,3,12,15,0
1,frozen,40,1550.4220000000005,7440000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
1,frozen,41,1599.1410000000014,7626000,0.16666666666666666,0.25,0.2,3,12,18,0
1,frozen,42,1633.1100000000006,7812000,0.1875,0.25,0.21428571428571427,3,12,16,0
1,frozen,43,1667.219000000001,7998000,0.1875,0.25,0.21428571428571427,3,12,16,0
1,frozen,44,1700.3910000000014,8184000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
1,frozen,45,1736.1560000000009,8370000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
1,frozen,46,1779.125,8556000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
1,frozen,47,1819.7810000000009,8742000,0.1875,0.25,0.21428571428571427,3,12,16,0
1,frozen,48,1851.563,8928000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
1,frozen,49,1884.438,9114000,0.1875,0.25,0.21428571428571427,3,12,16,0
1,frozen,50,1917.4060000000009,9300000,0.1875,0.25,0.21428571428571427,3,12,16,0
1,frozen,51,1954.9060000000009,9486000,0.2,0.25,0.22222222222222224,3,12,15,0
1,frozen,52,1988.8910000000014,9672000,0.2,0.25,0.22222222222222224,3,12,15,0
1,frozen,53,2026.219000000001,9858000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
1,frozen,54,2064.781000000001,10044000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
1,frozen,55,2101.531000000001,10230000,0.2,0.25,0.22222222222222224,3,12,15,0
1,frozen,56,2136.2970000000005,10416000,0.1875,0.25,0.21428571428571427,3,12,16,0
1,frozen,57,2170.0160000000014,10602000,0.17647058823529413,0.25,0.20689655172413793,3,12,17,0
1,frozen,58,2205.031000000001,10788000,0.1875,0.25,0.21428571428571427,3,12,16,0
1,frozen,59,2259.5,10974000,0.1875,0.25,0.21428571428571427,3,12,16,0
