experiment_id,condition,variant,metric,n,n_seeds,n_sequences,n_connectome_instances,mean,median,sd,ci_low,ci_high
B1,novel,no_inhibition,motor_rhythm_power,8,8,3,1,0.06306234560906887,0.0,0.08705275307621008,0.020586730912327766,0.12529760310426358
B1,novel,no_inhibition,motor_frequency_hz,3,8,3,1,1.0,1.0,0.0,1.0,1.0
B1,novel,no_inhibition,oscillating_mn_fraction,8,8,3,1,0.0009566326530612245,0.0,0.0013202784936397081,0.00031887755102040814,0.001913265306122449
B1,novel,no_inhibition,key_accuracy,8,8,3,1,0.5833333333333333,0.5833333333333333,0.2182178902359924,0.4375,0.7083333333333334
B1,novel,no_inhibition,precision,8,8,3,1,1.0,1.0,0.0,1.0,1.0
B1,novel,no_inhibition,timing_mae_s,8,8,3,1,0.09375624999999989,0.0930416666666666,0.004469108585346529,0.09094765625000001,0.09654192708333323
B1,novel,no_inhibition,timing_jitter_s,8,8,3,1,0.004877344325400923,0.0035365618642010177,0.004610375318602375,0.0025330363304211616,0.008116553109293538
B1,novel,no_inhibition,misses,8,8,3,1,5.0,5.0,2.6186146828319083,3.5,6.75
B1,novel,no_inhibition,extra_contacts,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B1,novel,no_inhibition,energy_proxy,8,8,3,1,41.22244334220886,38.02432727813721,13.826089059629462,32.72041219472885,50.39493910670281
B1,novel,no_inhibition,joint_velocity_rms,8,8,3,1,0.6629628986120224,0.6424011588096619,0.11313974820419102,0.592004120349884,0.7371369140222669
B1,novel,no_interleg,motor_rhythm_power,8,8,3,1,0.711833018809557,0.7275124788284302,0.10193489635566333,0.6366414166986942,0.7705627335235476
B1,novel,no_interleg,motor_frequency_hz,8,8,3,1,8.79776594932845,8.770032051282051,0.3056940414571882,8.595502232142856,9.001888020833334
B1,novel,no_interleg,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B1,novel,no_interleg,key_accuracy,8,8,3,1,0.53125,0.5416666666666667,0.20863074009907004,0.3854166666666667,0.6458333333333334
B1,novel,no_interleg,precision,8,8,3,1,1.0,1.0,0.0,1.0,1.0
B1,novel,no_interleg,timing_mae_s,8,8,3,1,0.11198214285714275,0.11211111111111069,0.00201329914960212,0.1106924603174603,0.11326984126984127
B1,novel,no_interleg,timing_jitter_s,7,8,3,1,0.0028087035768029887,0.003126943839882072,0.0015223487144627704,0.0018027692832450215,0.003911462911335354
B1,novel,no_interleg,misses,8,8,3,1,5.625,5.5,2.5035688811888406,4.25,7.375
B1,novel,no_interleg,extra_contacts,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B1,novel,no_interleg,energy_proxy,8,8,3,1,35.53015899658203,32.28251838684082,11.206461869454392,29.126590114831924,43.36584661602974
B1,novel,no_interleg,joint_velocity_rms,8,8,3,1,0.6106329187750816,0.5864874720573425,0.09731559998132228,0.5539198212325573,0.6782144105061889
B1,novel,no_intraleg,motor_rhythm_power,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B1,novel,no_intraleg,motor_frequency_hz,0,8,3,1,,,,,
B1,novel,no_intraleg,oscillating_mn_fraction,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B1,novel,no_intraleg,key_accuracy,8,8,3,1,0.21875,0.08333333333333333,0.23543905287578698,0.08333333333333333,0.3854166666666667
B1,novel,no_intraleg,precision,8,8,3,1,0.75,1.0,0.4629100498862757,0.5,1.0
B1,novel,no_intraleg,timing_mae_s,6,8,3,1,0.11333333333333308,0.11299999999999955,0.0017888543820000545,0.11199999999999975,0.11466666666666663
B1,novel,no_intraleg,timing_jitter_s,3,8,3,1,0.0031661766012855866,0.003932768321000689,0.0013277758072081582,0.001632993161855381,0.003932768321000689
B1,novel,no_intraleg,misses,8,8,3,1,9.375,11.0,2.8252686345094435,7.375,11.0
B1,novel,no_intraleg,extra_contacts,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B1,novel,no_intraleg,energy_proxy,8,8,3,1,28.867584109306335,24.260591506958008,13.565670830027686,20.869527214765547,38.47232782840729
B1,novel,no_intraleg,joint_velocity_rms,8,8,3,1,0.5448674112558365,0.5101575255393982,0.12578958694208484,0.46929349498823286,0.6295389495790005
B1,novel,no_memory,motor_rhythm_power,8,8,3,1,0.7109309285879135,0.7376611232757568,0.09196814809386447,0.6449935095384717,0.762485190294683
B1,novel,no_memory,motor_frequency_hz,8,8,3,1,8.792958257020757,8.760416666666668,0.30650828966391674,8.592036830357143,8.997632068452381
B1,novel,no_memory,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B1,novel,no_memory,key_accuracy,8,8,3,1,0.59375,0.625,0.1632841276707762,0.4791666666666667,0.6875
B1,novel,no_memory,precision,8,8,3,1,0.8645833333333333,0.9,0.1398518206747118,0.7708333333333333,0.95
B1,novel,no_memory,timing_mae_s,8,8,3,1,0.1286344246031744,0.12738095238095223,0.003933615510255812,0.12619319196428552,0.1312658730158728
B1,novel,no_memory,timing_jitter_s,8,8,3,1,0.004582749759749346,0.0044821839365548535,0.001704666090893824,0.0035356511094749798,0.005681590885435199
B1,novel,no_memory,misses,8,8,3,1,4.875,4.5,1.9594095320493148,3.75,6.25
B1,novel,no_memory,extra_contacts,8,8,3,1,1.125,1.0,1.246423454758225,0.375,2.0
B1,novel,no_memory,energy_proxy,8,8,3,1,56.54171371459961,50.21108055114746,20.4758613978862,44.28613157272339,70.57869521379472
B1,novel,no_memory,joint_velocity_rms,8,8,3,1,0.7630209699273109,0.7219485938549042,0.1338996993763401,0.6822293849661947,0.8548526236787438
B1,novel,randomized,motor_rhythm_power,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B1,novel,randomized,motor_frequency_hz,0,8,3,1,,,,,
B1,novel,randomized,oscillating_mn_fraction,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B1,novel,randomized,key_accuracy,8,8,3,1,1.0,1.0,0.0,1.0,1.0
B1,novel,randomized,precision,8,8,3,1,1.0,1.0,0.0,1.0,1.0
B1,novel,randomized,timing_mae_s,8,8,3,1,0.09249999999999989,0.09108333333333321,0.00574318091166617,0.0898124999999999,0.09662552083333321
B1,novel,randomized,timing_jitter_s,8,8,3,1,0.006359020544432702,0.006605169099953973,0.002807376212524335,0.0046394055505216665,0.00827163523714751
B1,novel,randomized,misses,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B1,novel,randomized,extra_contacts,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B1,novel,randomized,energy_proxy,8,8,3,1,54.005515575408936,49.55557632446289,11.548429392043097,47.094276905059814,62.14071102142334
B1,novel,randomized,joint_velocity_rms,8,8,3,1,0.7676920965313911,0.7364645898342133,0.07975061067704368,0.7203949218615889,0.8227381797507405
B1,novel,rnn,motor_rhythm_power,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B1,novel,rnn,motor_frequency_hz,0,8,3,1,,,,,
B1,novel,rnn,oscillating_mn_fraction,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B1,novel,rnn,key_accuracy,8,8,3,1,1.0,1.0,0.0,1.0,1.0
B1,novel,rnn,precision,8,8,3,1,1.0,1.0,0.0,1.0,1.0
B1,novel,rnn,timing_mae_s,8,8,3,1,0.08866666666666653,0.08883333333333315,0.0011126972805283,0.08799999999999991,0.08933333333333317
B1,novel,rnn,timing_jitter_s,8,8,3,1,0.0024003865413261658,0.002886751345947905,0.0007410947073803836,0.001867771968166228,0.0028068515551418994
B1,novel,rnn,misses,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B1,novel,rnn,extra_contacts,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B1,novel,rnn,energy_proxy,8,8,3,1,55.99856472015381,54.48672103881836,10.998601587545881,49.40069007873535,63.61364555358887
B1,novel,rnn,joint_velocity_rms,8,8,3,1,0.784153662621975,0.7769028544425964,0.07440110310158222,0.7393762543797493,0.8363091349601746
B1,novel,sequence_specific,motor_rhythm_power,8,8,3,1,0.7129444107413292,0.7176276445388794,0.10759467194972924,0.6378446402028203,0.7777967223897576
B1,novel,sequence_specific,motor_frequency_hz,8,8,3,1,8.805057615995116,8.770032051282051,0.2883474165226991,8.62293956043956,9.00116686698718
B1,novel,sequence_specific,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B1,novel,sequence_specific,key_accuracy,8,8,3,1,0.12499999999999999,0.08333333333333333,0.10910894511799618,0.05208333333333333,0.19791666666666666
B1,novel,sequence_specific,precision,8,8,3,1,0.0859375,0.0625,0.07168388151493764,0.0390625,0.1328125
B1,novel,sequence_specific,timing_mae_s,6,8,3,1,0.08666666666666696,0.08666666666666697,0.0007302967433402247,0.08622222222222252,0.08711111111111142
B1,novel,sequence_specific,timing_jitter_s,3,8,3,1,0.09782296935451006,0.09782296935451006,0.0,0.09782296935451006,0.09782296935451006
B1,novel,sequence_specific,misses,8,8,3,1,10.5,11.0,1.3093073414159542,9.625,11.375
B1,novel,sequence_specific,extra_contacts,8,8,3,1,14.75,15.0,0.4629100498862757,14.375,15.0
B1,novel,sequence_specific,energy_proxy,8,8,3,1,134.86796188354492,144.06878662109375,18.745671989474246,120.03993225097656,145.20966720581055
B1,novel,sequence_specific,joint_velocity_rms,8,8,3,1,1.2436433285474777,1.2731772661209106,0.08276210477543715,1.182956337928772,1.2913840264081955
B2,height,direct,motor_rhythm_power,8,8,3,1,0.7160013020038605,0.7439810037612915,0.09434544023871501,0.6481578465551138,0.7678951481357217
B2,height,direct,motor_frequency_hz,8,8,3,1,8.808182615995115,8.770032051282051,0.2862450554800525,8.626172447344322,9.00335932730464
B2,height,direct,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B2,height,direct,key_accuracy,8,8,3,1,0.9791666666666666,1.0,0.038575837490523,0.9479166666666666,1.0
B2,height,direct,precision,8,8,3,1,0.45785953177257527,0.46153846153846156,0.14944524914137522,0.35714882943143816,0.5480769230769231
B2,height,direct,timing_mae_s,8,8,3,1,0.06752840909090897,0.06599999999999993,0.01930690433492723,0.05589583333333322,0.08093560606060592
B2,height,direct,timing_jitter_s,8,8,3,1,0.04096905000941024,0.05099732613311481,0.017556384429694146,0.02855187864522959,0.05179362454660684
B2,height,direct,misses,8,8,3,1,0.25,0.0,0.4629100498862757,0.0,0.625
B2,height,direct,extra_contacts,8,8,3,1,17.0,14.0,11.451762185046332,10.25,24.875
B2,height,direct,energy_proxy,8,8,3,1,100.89857864379883,96.20556640625,29.346676769905237,83.33489227294922,121.0363998413086
B2,height,direct,joint_velocity_rms,8,8,3,1,1.0334654971957207,1.0199822187423706,0.14740528793462865,0.944716788828373,1.1364823877811432
B2,height,full,motor_rhythm_power,8,8,3,1,0.7130019590258598,0.7331657707691193,0.10462656997366857,0.6368621481582523,0.7718015611171722
B2,height,full,motor_frequency_hz,8,8,3,1,8.79464094932845,8.770032051282051,0.30754258737459583,8.591689560439562,8.998763020833334
B2,height,full,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B2,height,full,key_accuracy,8,8,3,1,0.7916666666666666,0.7916666666666667,0.1781741612749496,0.6666666666666667,0.8958333333333333
B2,height,full,precision,8,8,3,1,1.0,1.0,0.0,1.0,1.0
B2,height,full,timing_mae_s,8,8,3,1,0.11188358585858574,0.11183838383838375,0.002045449147553136,0.11060404040404029,0.11319075126262614
B2,height,full,timing_jitter_s,8,8,3,1,0.004352734429195192,0.003728020265528385,0.0025086093510551027,0.002950329837206587,0.006148894278143264
B2,height,full,misses,8,8,3,1,2.5,2.5,2.138089935299395,1.25,4.0
B2,height,full,extra_contacts,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B2,height,full,energy_proxy,8,8,3,1,41.43333697319031,41.72831916809082,10.536800255720168,34.86381196975708,48.32214096784592
B2,height,full,joint_velocity_rms,8,8,3,1,0.6443438082933426,0.6439937949180603,0.0933498921569937,0.5855028320103883,0.7058922996744514
B2,height,no_body_mapping,motor_rhythm_power,8,8,3,1,0.7123139798641205,0.7266060411930084,0.09922433638646043,0.6398471668362617,0.7686527187004686
B2,height,no_body_mapping,motor_frequency_hz,8,8,3,1,8.79464094932845,8.770032051282051,0.30754258737459583,8.591689560439562,8.998763020833334
B2,height,no_body_mapping,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B2,height,no_body_mapping,key_accuracy,8,8,3,1,0.71875,0.7916666666666666,0.2517301244498869,0.5520833333333333,0.875
B2,height,no_body_mapping,precision,8,8,3,1,0.8827838827838828,0.8516483516483516,0.11502064811800428,0.8053685897435898,0.9584134615384617
B2,height,no_body_mapping,timing_mae_s,8,8,3,1,0.047924242424242244,0.04768181818181789,0.002094278607540749,0.046611647727272554,0.04926330492424226
B2,height,no_body_mapping,timing_jitter_s,8,8,3,1,0.004919385237658842,0.004274975384985146,0.001756822752089648,0.003944848311083321,0.006195290262132263
B2,height,no_body_mapping,misses,8,8,3,1,3.375,2.5,3.020761493398643,1.5,5.375
B2,height,no_body_mapping,extra_contacts,8,8,3,1,1.25,2.0,1.0350983390135313,0.5,1.75
B2,height,no_body_mapping,energy_proxy,8,8,3,1,34.71705174446106,31.83536720275879,14.767060324772297,25.64205906391144,44.75054621696472
B2,height,no_body_mapping,joint_velocity_rms,8,8,3,1,0.5904977768659592,0.5730828046798706,0.1301708083333718,0.5092411899007857,0.6784433089196682
B2,height,no_memory,motor_rhythm_power,8,8,3,1,0.7187452167272568,0.7506589889526367,0.09154879733992437,0.6533827286213636,0.7696772867813706
B2,height,no_memory,motor_frequency_hz,8,8,3,1,8.79464094932845,8.770032051282051,0.30754258737459583,8.591689560439562,8.998763020833334
B2,height,no_memory,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B2,height,no_memory,key_accuracy,8,8,3,1,0.75,0.75,0.14773421007131973,0.65625,0.84375
B2,height,no_memory,precision,8,8,3,1,0.837693250377074,0.8397435897435898,0.1550995270759122,0.7354278610482654,0.9366515837104072
B2,height,no_memory,timing_mae_s,8,8,3,1,0.11119166666666655,0.10968181818181807,0.003555631230337283,0.10909986742424237,0.11353203124999989
B2,height,no_memory,timing_jitter_s,8,8,3,1,0.007902248965303359,0.009329852769864182,0.004294625977293332,0.005051659943311675,0.010588532371678675
B2,height,no_memory,misses,8,8,3,1,3.0,3.0,1.7728105208558367,1.875,4.125
B2,height,no_memory,extra_contacts,8,8,3,1,2.25,2.0,2.49284690951645,0.75,4.0
B2,height,no_memory,energy_proxy,8,8,3,1,44.12814164161682,39.803829193115234,20.285477418526476,32.00274348258972,57.95528956651688
B2,height,no_memory,joint_velocity_rms,8,8,3,1,0.6653296202421188,0.641831636428833,0.15752385810944866,0.5688884023576974,0.774077288620174
B2,mirrored,direct,motor_rhythm_power,8,8,3,1,0.7198337987065315,0.7503457367420197,0.09644345148002946,0.650050937756896,0.7723895533010363
B2,mirrored,direct,motor_frequency_hz,8,8,3,1,8.808182615995115,8.770032051282051,0.2862450554800525,8.626172447344322,9.00335932730464
B2,mirrored,direct,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B2,mirrored,direct,key_accuracy,8,8,3,1,0.041666666666666664,0.0,0.07715167498104596,0.0,0.10416666666666666
B2,mirrored,direct,precision,8,8,3,1,0.02631578947368421,0.0,0.04872737367223955,0.0,0.06578947368421052
B2,mirrored,direct,timing_mae_s,2,8,3,1,0.11300000000000043,0.11300000000000043,0.0,0.11300000000000043,0.11300000000000043
B2,mirrored,direct,timing_jitter_s,2,8,3,1,0.015556349186104216,0.015556349186104216,0.0,0.015556349186104216,0.015556349186104216
B2,mirrored,direct,misses,8,8,3,1,11.5,12.0,0.9258200997725514,10.75,12.0
B2,mirrored,direct,extra_contacts,8,8,3,1,13.625,13.0,2.1339098923270936,12.375,15.125
B2,mirrored,direct,energy_proxy,8,8,3,1,102.47784042358398,98.93209838867188,25.347201011606202,87.27604293823242,120.01084899902344
B2,mirrored,direct,joint_velocity_rms,8,8,3,1,1.0707875192165375,1.05612051486969,0.1346034915994144,0.9898444712162018,1.1649857759475708
B2,mirrored,full,motor_rhythm_power,8,8,3,1,0.709134891629219,0.7472622394561768,0.09155583324162102,0.6441481046378612,0.760043983720243
B2,mirrored,full,motor_frequency_hz,8,8,3,1,8.792958257020757,8.760416666666668,0.30650828966391674,8.592036830357143,8.997632068452381
B2,mirrored,full,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B2,mirrored,full,key_accuracy,8,8,3,1,0.5208333333333333,0.5833333333333334,0.1767766952966369,0.39583333333333337,0.625
B2,mirrored,full,precision,8,8,3,1,1.0,1.0,0.0,1.0,1.0
B2,mirrored,full,timing_mae_s,8,8,3,1,0.112080357142857,0.1121499999999998,0.0022184876194796554,0.11061964285714267,0.11346084821428562
B2,mirrored,full,timing_jitter_s,8,8,3,1,0.0031084720037227553,0.003033150177620762,0.0013629786876719965,0.0022598367090239813,0.0040029151605967825
B2,mirrored,full,misses,8,8,3,1,5.75,5.0,2.1213203435596424,4.5,7.25
B2,mirrored,full,extra_contacts,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B2,mirrored,full,energy_proxy,8,8,3,1,36.611438035964966,34.78522872924805,7.40879414577358,32.109130072593686,41.522798508405685
B2,mirrored,full,joint_velocity_rms,8,8,3,1,0.6238335371017456,0.6114759147167206,0.061090481984653465,0.5860452875494957,0.6648629456758499
B2,mirrored,no_body_mapping,motor_rhythm_power,8,8,3,1,0.6489290371537209,0.636917382478714,0.0800288962717438,0.5997320067137479,0.7003192447125912
B2,mirrored,no_body_mapping,motor_frequency_hz,8,8,3,1,8.820335393772893,8.805059523809524,0.24096143805951906,8.667198040674604,8.984598214285715
B2,mirrored,no_body_mapping,oscillating_mn_fraction,8,8,3,1,0.02582908163265306,0.02423469387755102,0.0068772866132527765,0.021364795918367346,0.030293367346938778
B2,mirrored,no_body_mapping,key_accuracy,8,8,3,1,0.05208333333333333,0.08333333333333333,0.04312909745889714,0.020833333333333332,0.07291666666666666
B2,mirrored,no_body_mapping,precision,8,8,3,1,0.009217642636627747,0.010695493022191718,0.008132935971769948,0.004003660489590483,0.01427906515365779
B2,mirrored,no_body_mapping,timing_mae_s,5,8,3,1,0.17719999999999966,0.16000000000000014,0.0254007873893704,0.1583999999999996,0.19599999999999973
B2,mirrored,no_body_mapping,timing_jitter_s,0,8,3,1,,,,,
B2,mirrored,no_body_mapping,misses,8,8,3,1,11.375,11.0,0.5175491695067657,11.125,11.75
B2,mirrored,no_body_mapping,extra_contacts,8,8,3,1,58.125,55.5,23.049248515794545,44.0,74.125
B2,mirrored,no_body_mapping,energy_proxy,8,8,3,1,561.0013465881348,554.5887756347656,162.54328689411102,462.39150619506836,671.7134857177734
B2,mirrored,no_body_mapping,joint_velocity_rms,8,8,3,1,2.2718170136213303,2.3054263591766357,0.3549639687950302,2.0576922714710237,2.493366274982691
B2,mirrored,no_memory,motor_rhythm_power,8,8,3,1,0.7156982347369194,0.7410163879394531,0.09753783283045388,0.6458904251456261,0.7702978624030947
B2,mirrored,no_memory,motor_frequency_hz,8,8,3,1,8.789833257020756,8.760416666666668,0.30829626504385454,8.58897951007326,8.995048363095238
B2,mirrored,no_memory,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B2,mirrored,no_memory,key_accuracy,8,8,3,1,0.5625,0.625,0.21245914639969937,0.41666666666666674,0.6875
B2,mirrored,no_memory,precision,8,8,3,1,0.857390873015873,0.8819444444444444,0.14124355431690472,0.7641369047619048,0.9486607142857143
B2,mirrored,no_memory,timing_mae_s,8,8,3,1,0.12889900793650777,0.12897222222222204,0.003473187484878145,0.1266447123015872,0.1311467559523808
B2,mirrored,no_memory,timing_jitter_s,8,8,3,1,0.0038490081260756275,0.004282367608716486,0.0016729871775763344,0.002746506824790073,0.004903673387850726
B2,mirrored,no_memory,misses,8,8,3,1,5.25,4.5,2.5495097567963922,3.75,7.0
B2,mirrored,no_memory,extra_contacts,8,8,3,1,0.875,1.0,0.8345229603962802,0.375,1.375
B2,mirrored,no_memory,energy_proxy,8,8,3,1,54.07711315155029,48.65831184387207,15.665071337517018,44.73219293355942,65.07043648958206
B2,mirrored,no_memory,joint_velocity_rms,8,8,3,1,0.7507656514644623,0.7133384346961975,0.10607064050077857,0.6869023218750954,0.8235163958743215
B2,shifted,direct,motor_rhythm_power,8,8,3,1,0.7199368700385094,0.7500670254230499,0.09707054424357119,0.6497829630970955,0.7733559086918831
B2,shifted,direct,motor_frequency_hz,8,8,3,1,8.808182615995115,8.770032051282051,0.2862450554800525,8.626172447344322,9.00335932730464
B2,shifted,direct,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B2,shifted,direct,key_accuracy,8,8,3,1,0.17708333333333331,0.16666666666666666,0.10386862122985208,0.11458333333333333,0.25
B2,shifted,direct,precision,8,8,3,1,0.13298872180451127,0.14285714285714285,0.05816880669604728,0.09774436090225563,0.1682330827067669
B2,shifted,direct,timing_mae_s,8,8,3,1,0.11137499999999942,0.11199999999999921,0.008296944360081576,0.10637499999999928,0.11662499999999966
B2,shifted,direct,timing_jitter_s,5,8,3,1,0.013818783203403923,0.009899494936611831,0.005366706482718387,0.009899494936611831,0.017738071470196015
B2,shifted,direct,misses,8,8,3,1,9.875,10.0,1.246423454758225,9.0,10.625
B2,shifted,direct,extra_contacts,8,8,3,1,13.125,13.0,1.246423454758225,12.375,14.0
B2,shifted,direct,energy_proxy,8,8,3,1,102.9403018951416,99.43540954589844,25.505167952145282,87.64012718200684,120.59953308105469
B2,shifted,direct,joint_velocity_rms,8,8,3,1,1.0710769966244698,1.056877851486206,0.13559243750120617,0.9895136877894402,1.1661131381988525
B2,shifted,full,motor_rhythm_power,8,8,3,1,0.7099486105144024,0.7365671992301941,0.09820220613327622,0.6383532769978046,0.7637499943375587
B2,shifted,full,motor_frequency_hz,8,8,3,1,8.792958257020757,8.760416666666668,0.30650828966391674,8.592036830357143,8.997632068452381
B2,shifted,full,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B2,shifted,full,key_accuracy,8,8,3,1,0.625,0.75,0.23145502494313785,0.45833333333333337,0.75
B2,shifted,full,precision,8,8,3,1,1.0,1.0,0.0,1.0,1.0
B2,shifted,full,timing_mae_s,8,8,3,1,0.1137817460317459,0.11366666666666644,0.003531968960326484,0.11144444444444432,0.11611111111111094
B2,shifted,full,timing_jitter_s,7,8,3,1,0.004828220441737877,0.0031797973380563215,0.0027204568595853716,0.0030710651074899466,0.00690927790916695
B2,shifted,full,misses,8,8,3,1,4.5,3.0,2.7774602993176543,3.0,6.5
B2,shifted,full,extra_contacts,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B2,shifted,full,energy_proxy,8,8,3,1,42.93018817901611,38.33787155151367,11.812066474134104,36.03211368322373,51.227683949470524
B2,shifted,full,joint_velocity_rms,8,8,3,1,0.6763195097446442,0.6429295241832733,0.09639148320305688,0.6199361780658365,0.742234943062067
B2,shifted,no_body_mapping,motor_rhythm_power,8,8,3,1,0.7123736850917339,0.7396873831748962,0.0979254083249779,0.6412685614079237,0.7653541436418891
B2,shifted,no_body_mapping,motor_frequency_hz,8,8,3,1,8.79776594932845,8.770032051282051,0.3056940414571882,8.595502232142856,9.001888020833334
B2,shifted,no_body_mapping,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B2,shifted,no_body_mapping,key_accuracy,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B2,shifted,no_body_mapping,precision,8,8,3,1,0.0,0.0,0.0,0.0,0.0
B2,shifted,no_body_mapping,timing_mae_s,0,8,3,1,,,,,
B2,shifted,no_body_mapping,timing_jitter_s,0,8,3,1,,,,,
B2,shifted,no_body_mapping,misses,8,8,3,1,12.0,12.0,0.0,12.0,12.0
B2,shifted,no_body_mapping,extra_contacts,8,8,3,1,7.875,9.0,3.044315545875155,5.75,9.5
B2,shifted,no_body_mapping,energy_proxy,8,8,3,1,43.455137729644775,40.58923530578613,7.670931237420077,38.96775255203247,48.79443386793137
B2,shifted,no_body_mapping,joint_velocity_rms,8,8,3,1,0.6750466078519821,0.6601822376251221,0.05745373247322325,0.640814895555377,0.7137343814596534
B2,shifted,no_memory,motor_rhythm_power,8,8,3,1,0.7132691144943237,0.7404651641845703,0.09481983397084605,0.6460584757849575,0.7672348216176033
B2,shifted,no_memory,motor_frequency_hz,8,8,3,1,8.79776594932845,8.770032051282051,0.3056940414571882,8.595502232142856,9.001888020833334
B2,shifted,no_memory,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B2,shifted,no_memory,key_accuracy,8,8,3,1,0.5833333333333333,0.6666666666666666,0.19920476822239896,0.43750000000000006,0.6979166666666666
B2,shifted,no_memory,precision,8,8,3,1,0.7304292929292929,0.75,0.2247282203922147,0.5823863636363636,0.8784722222222222
B2,shifted,no_memory,timing_mae_s,8,8,3,1,0.13021130952380938,0.1276666666666666,0.006169646605894179,0.1262692212301586,0.13431977926587263
B2,shifted,no_memory,timing_jitter_s,8,8,3,1,0.009042858864502717,0.009171138974325688,0.005495671063360987,0.0056760721004473795,0.012603685676621857
B2,shifted,no_memory,misses,8,8,3,1,5.0,4.0,2.390457218668787,3.625,6.75
B2,shifted,no_memory,extra_contacts,8,8,3,1,2.75,2.5,2.6049403612586386,1.125,4.5
B2,shifted,no_memory,energy_proxy,8,8,3,1,63.757330894470215,55.462724685668945,27.523554133795646,47.22397782802582,82.760140645504
B2,shifted,no_memory,joint_velocity_rms,8,8,3,1,0.8118951991200447,0.7655097246170044,0.17580583243496054,0.704865175485611,0.9330793768167496
B2,spacing,direct,motor_rhythm_power,8,8,3,1,0.7198362872004509,0.7503556609153748,0.09644455431899486,0.6500534189864993,0.7723895609378815
B2,spacing,direct,motor_frequency_hz,8,8,3,1,8.808182615995115,8.770032051282051,0.2862450554800525,8.626172447344322,9.00335932730464
B2,spacing,direct,oscillating_mn_fraction,8,8,3,1,0.02519132653061224,0.02423469387755102,0.007645465132072612,0.020089285714285712,0.02998246173469391
B2,spacing,direct,key_accuracy,8,8,3,1,0.9270833333333333,0.9166666666666666,0.06954358003302334,0.8854166666666666,0.96875
B2,spacing,direct,precision,8,8,3,1,0.8214827935222673,0.9166666666666666,0.18220519482881478,0.6751012145748988,0.920673076923077
B2,spacing,direct,timing_mae_s,8,8,3,1,0.09460113636363619,0.09163636363636347,0.006562876233101118,0.0909261363636362,0.09968749999999982
B2,spacing,direct,timing_jitter_s,8,8,3,1,0.010667067134564823,0.007821880731756013,0.0054443310955950095,0.0077034968606934295,0.015041392222734366
B2,spacing,direct,misses,8,8,3,1,0.875,1.0,0.8345229603962802,0.375,1.375
B2,spacing,direct,extra_contacts,8,8,3,1,3.0,1.0,3.7032803990902057,1.0,6.0
B2,spacing,direct,energy_proxy,8,8,3,1,102.49052047729492,98.93209838867188,25.369277368939436,87.27604293823242,120.03620910644531
