run_id,experiment_id,condition,variant,seed,sequence_id,motor_rhythm_power,motor_frequency_hz,oscillating_mn_fraction,key_accuracy,precision,timing_mae_s,timing_jitter_s,misses,extra_contacts,energy_proxy,joint_velocity_rms
B1_novel_direct_s01,B1,novel,direct,1,d4b5f24b166dfc13,0.7641048431396484,8.76923076923077,0.03316326530612245,1.0,0.9230769230769231,0.09049999999999982,0.007821880731756013,0,1,80.28240966796875,0.9500788450241089
B1_novel_direct_s02,B1,novel,direct,2,9c27d0905127f2eb,0.7573995590209961,9.375,0.02040816326530612,0.8333333333333334,0.5263157894736842,0.10499999999999984,0.018956089610817312,2,9,141.089599609375,1.2738510370254517
B1_novel_direct_s03,B1,novel,direct,3,1d3eb94610b602b8,0.7432919144630432,8.65,0.025510204081632654,0.9166666666666666,0.9166666666666666,0.09163636363636347,0.0076324665380558794,1,1,98.93209838867188,1.05612051486969
B1_novel_direct_s04,B1,novel,direct,4,d4b5f24b166dfc13,0.6938747763633728,8.839285714285714,0.03571428571428571,1.0,0.9230769230769231,0.09049999999999982,0.007821880731756013,0,1,80.28240966796875,0.9500788450241089
B1_novel_direct_s05,B1,novel,direct,5,9c27d0905127f2eb,0.6987781524658203,8.75,0.02040816326530612,0.8333333333333334,0.5263157894736842,0.10499999999999984,0.018956089610817312,2,9,141.089599609375,1.2738510370254517
B1_novel_direct_s06,B1,novel,direct,6,1d3eb94610b602b8,0.7585718631744385,8.95,0.012755102040816327,0.9166666666666666,0.9166666666666666,0.09163636363636347,0.0076324665380558794,1,1,98.93209838867188,1.05612051486969
B1_novel_direct_s07,B1,novel,direct,7,d4b5f24b166dfc13,0.507215142250061,8.36111111111111,0.02295918367346939,1.0,0.9230769230769231,0.09049999999999982,0.007821880731756013,0,1,80.28240966796875,0.9500788450241089
B1_novel_full_s00,B1,novel,full,0,1d3eb94610b602b8,0.8489608764648438,8.770833333333334,0.030612244897959183,0.75,1.0,0.11244444444444435,0.003126943839882072,3,0,38.106109619140625,0.6397626996040344
B1_novel_full_s01,B1,novel,full,1,d4b5f24b166dfc13,0.7663645148277283,8.76923076923077,0.03316326530612245,0.5,1.0,0.11033333333333335,0.001505545305418301,6,0,26.246728897094727,0.5285724997520447
B1_novel_full_s02,B1,novel,full,2,9c27d0905127f2eb,0.7541923522949219,9.375,0.02040816326530612,0.5833333333333334,1.0,0.1134285714285715,0.0035989416433697056,5,0,52.01124572753906,0.7480987906455994
B1_novel_full_s03,B1,novel,full,3,1d3eb94610b602b8,0.6885367631912231,8.65,0.025510204081632654,0.75,1.0,0.11222222222222215,0.003382963855030542,3,0,38.15214538574219,0.6408835053443909
B1_novel_full_s04,B1,novel,full,4,d4b5f24b166dfc13,0.6816808581352234,8.839285714285714,0.03571428571428571,0.5,1.0,0.10866666666666654,0.0010327955589886453,6,0,26.458927154541016,0.5332122445106506
B1_novel_full_s05,B1,novel,full,5,9c27d0905127f2eb,0.7008326053619385,8.75,0.02040816326530612,0.5833333333333334,1.0,0.1154285714285715,0.0053807416730762715,5,0,51.19091796875,0.7451908588409424
B1_novel_full_s06,B1,novel,full,6,1d3eb94610b602b8,0.7559146285057068,8.95,0.012755102040816327,0.08333333333333333,1.0,0.11199999999999921,,11,0,25.96390724182129,0.5215659141540527
B1_novel_full_s07,B1,novel,full,7,d4b5f24b166dfc13,0.49818155169487,8.277777777777779,0.02295918367346939,0.5,1.0,0.1113333333333334,0.001632993161855381,6,0,26.111289978027344,0.527776837348938
B1_novel_hand_cpg_s00,B1,novel,hand_cpg,0,1d3eb94610b602b8,0.8471629023551941,8.770833333333334,0.030612244897959183,1.0,1.0,0.09949999999999982,0.004188729466730213,0,0,49.18610382080078,0.7320300340652466
B1_novel_hand_cpg_s01,B1,novel,hand_cpg,1,d4b5f24b166dfc13,0.7720217108726501,8.76923076923077,0.03316326530612245,1.0,1.0,0.09766666666666642,0.005581354239923719,0,0,40.76457595825195,0.6644481420516968
B1_novel_hand_cpg_s02,B1,novel,hand_cpg,2,9c27d0905127f2eb,0.75596022605896,9.375,0.02040816326530612,1.0,1.0,0.1011666666666665,0.004783177592227587,0,0,67.14351654052734,0.8542608022689819
B1_novel_hand_cpg_s03,B1,novel,hand_cpg,3,1d3eb94610b602b8,0.6871690154075623,8.625,0.025510204081632654,1.0,1.0,0.09949999999999982,0.004188729466730213,0,0,49.18610382080078,0.7320300340652466
B1_novel_hand_cpg_s04,B1,novel,hand_cpg,4,d4b5f24b166dfc13,0.6803811192512512,8.839285714285714,0.03571428571428571,1.0,1.0,0.09766666666666642,0.005581354239923719,0,0,40.76457595825195,0.6644481420516968
B1_novel_hand_cpg_s05,B1,novel,hand_cpg,5,9c27d0905127f2eb,0.7016158699989319,8.75,0.02040816326530612,1.0,1.0,0.1011666666666665,0.004783177592227587,0,0,67.14351654052734,0.8542608022689819
B1_novel_hand_cpg_s06,B1,novel,hand_cpg,6,1d3eb94610b602b8,0.7555416822433472,8.95,0.012755102040816327,1.0,1.0,0.09949999999999982,0.004188729466730213,0,0,49.18610382080078,0.7320300340652466
B1_novel_hand_cpg_s07,B1,novel,hand_cpg,7,d4b5f24b166dfc13,0.49647220969200134,8.277777777777779,0.02295918367346939,1.0,1.0,0.09766666666666642,0.005581354239923719,0,0,40.76457595825195,0.6644481420516968
B1_novel_no_body_mapping_s00,B1,novel,no_body_mapping,0,1d3eb94610b602b8,0.8489608764648438,8.770833333333334,0.030612244897959183,0.75,1.0,0.11244444444444435,0.003126943839882072,3,0,38.106109619140625,0.6397626996040344
B1_novel_no_body_mapping_s01,B1,novel,no_body_mapping,1,d4b5f24b166dfc13,0.7663645148277283,8.76923076923077,0.03316326530612245,0.5,1.0,0.11033333333333335,0.001505545305418301,6,0,26.246728897094727,0.5285724997520447
B1_novel_no_body_mapping_s02,B1,novel,no_body_mapping,2,9c27d0905127f2eb,0.7541923522949219,9.375,0.02040816326530612,0.5833333333333334,1.0,0.1134285714285715,0.0035989416433697056,5,0,52.01124572753906,0.7480987906455994
B1_novel_no_body_mapping_s03,B1,novel,no_body_mapping,3,1d3eb94610b602b8,0.6885367631912231,8.65,0.025510204081632654,0.75,1.0,0.11222222222222215,0.003382963855030542,3,0,38.15214538574219,0.6408835053443909
B1_novel_no_body_mapping_s04,B1,novel,no_body_mapping,4,d4b5f24b166dfc13,0.6816808581352234,8.839285714285714,0.03571428571428571,0.5,1.0,0.10866666666666654,0.0010327955589886453,6,0,26.458927154541016,0.5332122445106506
B1_novel_no_body_mapping_s05,B1,novel,no_body_mapping,5,9c27d0905127f2eb,0.7008326053619385,8.75,0.02040816326530612,0.5833333333333334,1.0,0.1154285714285715,0.0053807416730762715,5,0,51.19091796875,0.7451908588409424
B1_novel_no_body_mapping_s06,B1,novel,no_body_mapping,6,1d3eb94610b602b8,0.7559146285057068,8.95,0.012755102040816327,0.08333333333333333,1.0,0.11199999999999921,,11,0,25.96390724182129,0.5215659141540527
B1_novel_no_body_mapping_s07,B1,novel,no_body_mapping,7,d4b5f24b166dfc13,0.49818155169487,8.277777777777779,0.02295918367346939,0.5,1.0,0.1113333333333334,0.001632993161855381,6,0,26.111289978027344,0.527776837348938
B1_novel_no_cpg_s00,B1,novel,no_cpg,0,1d3eb94610b602b8,0.0,,0.0,0.08333333333333333,1.0,0.11199999999999921,,11,0,24.260591506958008,0.5101575255393982
B1_novel_no_cpg_s01,B1,novel,no_cpg,1,d4b5f24b166dfc13,0.0,,0.0,0.08333333333333333,1.0,0.11399999999999988,,11,0,17.271333694458008,0.42865175008773804
B1_novel_no_cpg_s02,B1,novel,no_cpg,2,9c27d0905127f2eb,0.0,,0.0,0.5,1.0,0.11533333333333336,0.003932768321000689,6,0,50.080841064453125,0.7374379634857178
B1_novel_no_cpg_s03,B1,novel,no_cpg,3,1d3eb94610b602b8,0.0,,0.0,0.08333333333333333,1.0,0.11199999999999921,,11,0,24.260591506958008,0.5101575255393982
B1_novel_no_cpg_s04,B1,novel,no_cpg,4,d4b5f24b166dfc13,0.0,,0.0,0.5,1.0,0.1113333333333334,0.001632993161855381,6,0,26.1063289642334,0.5276293158531189
B1_novel_no_cpg_s05,B1,novel,no_cpg,5,9c27d0905127f2eb,0.0,,0.0,0.5,1.0,0.11533333333333336,0.003932768321000689,6,0,50.080841064453125,0.7374379634857178
B1_novel_no_cpg_s06,B1,novel,no_cpg,6,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
B1_novel_no_cpg_s07,B1,novel,no_cpg,7,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
B1_novel_no_delay_s00,B1,novel,no_delay,0,1d3eb94610b602b8,0.5038923025131226,15.25,0.007653061224489796,0.75,1.0,0.11266666666666654,0.0029999999999997438,3,0,38.096370697021484,0.6394467949867249
B1_novel_no_delay_s01,B1,novel,no_delay,1,d4b5f24b166dfc13,0.5479097366333008,12.75,0.007653061224489796,0.5,1.0,0.1113333333333334,0.001632993161855381,6,0,26.116195678710938,0.5277225971221924
B1_novel_no_delay_s02,B1,novel,no_delay,2,9c27d0905127f2eb,0.0,,0.0,0.5833333333333334,1.0,0.11514285714285714,0.0036253078686998607,5,0,51.13554382324219,0.7450352311134338
B1_novel_no_delay_s03,B1,novel,no_delay,3,1d3eb94610b602b8,0.6025984883308411,15.0,0.00510204081632653,0.75,1.0,0.11222222222222215,0.003382963855030542,3,0,38.15102767944336,0.6399371027946472
B1_novel_no_delay_s04,B1,novel,no_delay,4,d4b5f24b166dfc13,0.5671893358230591,14.5,0.007653061224489796,0.5,1.0,0.10866666666666654,0.0010327955589886453,6,0,26.500537872314453,0.5320587158203125
B1_novel_no_delay_s05,B1,novel,no_delay,5,9c27d0905127f2eb,0.0,,0.0,0.5833333333333334,1.0,0.11800000000000001,0.00791622805802523,5,0,51.09111785888672,0.743516743183136
B1_novel_no_delay_s06,B1,novel,no_delay,6,1d3eb94610b602b8,0.0,,0.0,0.08333333333333333,1.0,0.11199999999999921,,11,0,24.260591506958008,0.5101575255393982
B1_novel_no_delay_s07,B1,novel,no_delay,7,d4b5f24b166dfc13,0.0,,0.0,0.5,1.0,0.1113333333333334,0.001632993161855381,6,0,26.1063289642334,0.5276293158531189
B1_novel_no_dn_s00,B1,novel,no_dn,0,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
B1_novel_no_dn_s01,B1,novel,no_dn,1,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
B1_novel_no_dn_s02,B1,novel,no_dn,2,9c27d0905127f2eb,0.0,,0.0,0.0,0.0,,,12,0,41.252471923828125,0.6704878211021423
B1_novel_no_dn_s03,B1,novel,no_dn,3,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
B1_novel_no_dn_s04,B1,novel,no_dn,4,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
B1_novel_no_dn_s05,B1,novel,no_dn,5,9c27d0905127f2eb,0.0,,0.0,0.0,0.0,,,12,0,41.252471923828125,0.6704878211021423
B1_novel_no_dn_s06,B1,novel,no_dn,6,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
B1_novel_no_dn_s07,B1,novel,no_dn,7,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
B1_novel_no_feedback_s00,B1,novel,no_feedback,0,1d3eb94610b602b8,0.8255721926689148,8.770833333333334,0.030612244897959183,0.75,1.0,0.11244444444444435,0.003126943839882072,3,0,38.1027717590332,0.6397247314453125
B1_novel_no_feedback_s01,B1,novel,no_feedback,1,d4b5f24b166dfc13,0.7588392496109009,8.76923076923077,0.03316326530612245,0.5,1.0,0.11033333333333335,0.001505545305418301,6,0,26.23630142211914,0.5284989476203918
B1_novel_no_feedback_s02,B1,novel,no_feedback,2,9c27d0905127f2eb,0.7558170557022095,9.375,0.02040816326530612,0.5833333333333334,1.0,0.1134285714285715,0.0035989416433697056,5,0,52.06588363647461,0.7480903267860413
B1_novel_no_feedback_s03,B1,novel,no_feedback,3,1d3eb94610b602b8,0.7307218313217163,8.65,0.025510204081632654,0.75,1.0,0.11222222222222215,0.003382963855030542,3,0,38.13465881347656,0.6407898664474487
B1_novel_no_feedback_s04,B1,novel,no_feedback,4,d4b5f24b166dfc13,0.6910778880119324,8.839285714285714,0.03571428571428571,0.5,1.0,0.10866666666666654,0.0010327955589886453,6,0,26.44532585144043,0.5330283045768738
B1_novel_no_feedback_s05,B1,novel,no_feedback,5,9c27d0905127f2eb,0.6777576208114624,8.75,0.02040816326530612,0.5833333333333334,1.0,0.11628571428571433,0.006676183683170096,5,0,51.16334533691406,0.7448777556419373
B1_novel_no_feedback_s06,B1,novel,no_feedback,6,1d3eb94610b602b8,0.7570655345916748,8.95,0.012755102040816327,0.08333333333333333,1.0,0.11199999999999921,,11,0,25.96070098876953,0.5216763019561768
B1_novel_no_feedback_s07,B1,novel,no_feedback,7,d4b5f24b166dfc13,0.5129433870315552,8.277777777777779,0.02295918367346939,0.5,1.0,0.1113333333333334,0.001632993161855381,6,0,26.11060905456543,0.5277554988861084
B1_novel_no_inhibition_s00,B1,novel,no_inhibition,0,1d3eb94610b602b8,0.17138466238975525,1.0,0.002551020408163265,0.8333333333333334,1.0,0.08979999999999991,0.00345768066130389,2,0,48.321964263916016,0.7305179238319397
B1_novel_no_inhibition_s01,B1,novel,no_inhibition,1,d4b5f24b166dfc13,0.0,,0.0,0.5,1.0,0.09233333333333323,0.0015055453054181535,6,0,29.58526611328125,0.5671265125274658
B1_novel_no_inhibition_s02,B1,novel,no_inhibition,2,9c27d0905127f2eb,0.0,,0.0,0.6666666666666666,1.0,0.09375,0.003615443067098145,4,0,59.312129974365234,0.8063983917236328
B1_novel_no_inhibition_s03,B1,novel,no_inhibition,3,1d3eb94610b602b8,0.16469384729862213,1.0,0.002551020408163265,0.8333333333333334,1.0,0.09699999999999984,0.006749485577105597,2,0,44.775352478027344,0.699073076248169
B1_novel_no_inhibition_s04,B1,novel,no_inhibition,4,d4b5f24b166dfc13,0.0,,0.0,0.5,1.0,0.08733333333333337,0.001632993161855381,6,0,31.27330207824707,0.5857292413711548
B1_novel_no_inhibition_s05,B1,novel,no_inhibition,5,9c27d0905127f2eb,0.0,,0.0,0.6666666666666666,1.0,0.09149999999999989,0.002777460299317503,4,0,60.3760871887207,0.8136653900146484
B1_novel_no_inhibition_s06,B1,novel,no_inhibition,6,1d3eb94610b602b8,0.16842025518417358,1.0,0.002551020408163265,0.16666666666666666,1.0,0.10099999999999953,0.015556349186103588,10,0,27.569074630737305,0.5456230640411377
B1_novel_no_inhibition_s07,B1,novel,no_inhibition,7,d4b5f24b166dfc13,0.0,,0.0,0.5,1.0,0.09733333333333331,0.003723797345005126,6,0,28.566370010375977,0.555569589138031
B1_novel_no_interleg_s00,B1,novel,no_interleg,0,1d3eb94610b602b8,0.8489608764648438,8.770833333333334,0.030612244897959183,0.75,1.0,0.11244444444444435,0.003126943839882072,3,0,38.106109619140625,0.6397626996040344
B1_novel_no_interleg_s01,B1,novel,no_interleg,1,d4b5f24b166dfc13,0.7663645148277283,8.76923076923077,0.03316326530612245,0.5,1.0,0.11033333333333335,0.001505545305418301,6,0,26.246728897094727,0.5285724997520447
B1_novel_no_interleg_s02,B1,novel,no_interleg,2,9c27d0905127f2eb,0.7541923522949219,9.375,0.02040816326530612,0.5833333333333334,1.0,0.1134285714285715,0.0035989416433697056,5,0,52.01124572753906,0.7480987906455994
B1_novel_no_interleg_s03,B1,novel,no_interleg,3,1d3eb94610b602b8,0.6885367631912231,8.65,0.025510204081632654,0.75,1.0,0.11222222222222215,0.003382963855030542,3,0,38.15214538574219,0.6408835053443909
B1_novel_no_interleg_s04,B1,novel,no_interleg,4,d4b5f24b166dfc13,0.6816808581352234,8.839285714285714,0.03571428571428571,0.5,1.0,0.10866666666666654,0.0010327955589886453,6,0,26.458927154541016,0.5332122445106506
B1_novel_no_interleg_s05,B1,novel,no_interleg,5,9c27d0905127f2eb,0.7008326053619385,8.75,0.02040816326530612,0.5833333333333334,1.0,0.1154285714285715,0.0053807416730762715,5,0,51.19091796875,0.7451908588409424
B1_novel_no_interleg_s06,B1,novel,no_interleg,6,1d3eb94610b602b8,0.7559146285057068,8.95,0.012755102040816327,0.08333333333333333,1.0,0.11199999999999921,,11,0,25.96390724182129,0.5215659141540527
B1_novel_no_interleg_s07,B1,novel,no_interleg,7,d4b5f24b166dfc13,0.49818155169487,8.277777777777779,0.02295918367346939,0.5,1.0,0.1113333333333334,0.001632993161855381,6,0,26.111289978027344,0.527776837348938
B1_novel_no_intraleg_s00,B1,novel,no_intraleg,0,1d3eb94610b602b8,0.0,,0.0,0.08333333333333333,1.0,0.11199999999999921,,11,0,24.260591506958008,0.5101575255393982
B1_novel_no_intraleg_s01,B1,novel,no_intraleg,1,d4b5f24b166dfc13,0.0,,0.0,0.08333333333333333,1.0,0.11399999999999988,,11,0,17.271333694458008,0.42865175008773804
B1_novel_no_intraleg_s02,B1,novel,no_intraleg,2,9c27d0905127f2eb,0.0,,0.0,0.5,1.0,0.11533333333333336,0.003932768321000689,6,0,50.080841064453125,0.7374379634857178
B1_novel_no_intraleg_s03,B1,novel,no_intraleg,3,1d3eb94610b602b8,0.0,,0.0,0.08333333333333333,1.0,0.11199999999999921,,11,0,24.260591506958008,0.5101575255393982
B1_novel_no_intraleg_s04,B1,novel,no_intraleg,4,d4b5f24b166dfc13,0.0,,0.0,0.5,1.0,0.1113333333333334,0.001632993161855381,6,0,26.1063289642334,0.5276293158531189
B1_novel_no_intraleg_s05,B1,novel,no_intraleg,5,9c27d0905127f2eb,0.0,,0.0,0.5,1.0,0.11533333333333336,0.003932768321000689,6,0,50.080841064453125,0.7374379634857178
B1_novel_no_intraleg_s06,B1,novel,no_intraleg,6,1d3eb94610b602b8,0.0,,0.0,0.0,0.0,,,12,0,23.03765296936035,0.49715474247932434
B1_novel_no_intraleg_s07,B1,novel,no_intraleg,7,d4b5f24b166dfc13,0.0,,0.0,0.0,0.0,,,12,0,15.84249210357666,0.4103125035762787
B1_novel_no_memory_s00,B1,novel,no_memory,0,1d3eb94610b602b8,0.8222046494483948,8.770833333333334,0.030612244897959183,0.75,0.9,0.1273333333333332,0.004690415759823154,3,1,54.22283935546875,0.760969340801239
B1_novel_no_memory_s01,B1,novel,no_memory,1,d4b5f24b166dfc13,0.7511817216873169,8.73076923076923,0.03316326530612245,0.6666666666666666,1.0,0.12599999999999978,0.0030237157840737367,4,0,40.264434814453125,0.6538037061691284
B1_novel_no_memory_s02,B1,novel,no_memory,2,9c27d0905127f2eb,0.7589061260223389,9.375,0.02040816326530612,0.5833333333333334,0.7,0.1302857142857142,0.006047431568147737,5,3,91.69135284423828,0.9796510338783264
B1_novel_no_memory_s03,B1,novel,no_memory,3,1d3eb94610b602b8,0.7241405248641968,8.65,0.025510204081632654,0.75,0.9,0.1264444444444443,0.005270462766947053,3,1,54.64480972290039,0.7640345096588135
B1_novel_no_memory_s04,B1,novel,no_memory,4,d4b5f24b166dfc13,0.6831574440002441,8.839285714285714,0.03571428571428571,0.6666666666666666,1.0,0.1232499999999997,0.00237546987833072,4,0,40.930686950683594,0.6601827144622803
B1_novel_no_memory_s05,B1,novel,no_memory,5,9c27d0905127f2eb,0.6796107292175293,8.75,0.02040816326530612,0.5,0.6666666666666666,0.13366666666666663,0.004273952113286552,6,3,84.6726303100586,0.9541400671005249
B1_novel_no_memory_s06,B1,novel,no_memory,6,1d3eb94610b602b8,0.7549074292182922,8.95,0.012755102040816327,0.25,0.75,0.13466666666666613,0.007571877794400429,9,1,46.19932174682617,0.6829278469085693
B1_novel_no_memory_s07,B1,novel,no_memory,7,d4b5f24b166dfc13,0.5133388042449951,8.277777777777779,0.02295918367346939,0.5833333333333334,1.0,0.12742857142857128,0.003408672412985384,5,0,39.70763397216797,0.6484585404396057
B1_novel_randomized_s00,B1,novel,randomized,0,1d3eb94610b602b8,0.0,,0.0,1.0,1.0,0.0914999999999999,0.0070903263163783,0,0,52.775718688964844,0.7628500461578369
B1_novel_randomized_s01,B1,novel,randomized,1,d4b5f24b166dfc13,0.0,,0.0,1.0,1.0,0.08899999999999993,0.006120011883529645,0,0,45.60824966430664,0.7107076644897461
B1_novel_randomized_s02,B1,novel,randomized,2,9c27d0905127f2eb,0.0,,0.0,1.0,1.0,0.09099999999999984,0.0034641016151378333,0,0,72.01461029052734,0.8912854790687561
B1_novel_randomized_s03,B1,novel,randomized,3,1d3eb94610b602b8,0.0,,0.0,1.0,1.0,0.09116666666666656,0.004041451884327443,0,0,52.400455474853516,0.7596875429153442
B1_novel_randomized_s04,B1,novel,randomized,4,d4b5f24b166dfc13,0.0,,0.0,1.0,1.0,0.08816666666666662,0.003352972448801771,0,0,45.90988540649414,0.7132416367530823
B1_novel_randomized_s05,B1,novel,randomized,5,9c27d0905127f2eb,0.0,,0.0,1.0,1.0,0.09216666666666645,0.007505553499465158,0,0,72.07422637939453,0.8914695978164673
B1_novel_randomized_s06,B1,novel,randomized,6,1d3eb94610b602b8,0.0,,0.0,1.0,1.0,0.10633333333333317,0.011749919406558096,0,0,46.710697174072266,0.711138904094696
B1_novel_randomized_s07,B1,novel,randomized,7,d4b5f24b166dfc13,0.0,,0.0,1.0,1.0,0.0906666666666666,0.007547827301263367,0,0,44.5502815246582,0.7011559009552002
B1_novel_rnn_s00,B1,novel,rnn,0,1d3eb94610b602b8,0.0,,0.0,1.0,1.0,0.08883333333333315,0.002886751345947905,0,0,54.48672103881836,0.7769028544425964
B1_novel_rnn_s01,B1,novel,rnn,1,d4b5f24b166dfc13,0.0,,0.0,1.0,1.0,0.08749999999999995,0.0015075567228886922,0,0,46.34907150268555,0.716860294342041
B1_novel_rnn_s02,B1,novel,rnn,2,9c27d0905127f2eb,0.0,,0.0,1.0,1.0,0.09016666666666645,0.0030100840620497665,0,0,72.74057006835938,0.8959699273109436
B1_novel_rnn_s03,B1,novel,rnn,3,1d3eb94610b602b8,0.0,,0.0,1.0,1.0,0.08883333333333315,0.002886751345947905,0,0,54.48672103881836,0.7769028544425964
B1_novel_rnn_s04,B1,novel,rnn,4,d4b5f24b166dfc13,0.0,,0.0,1.0,1.0,0.08749999999999995,0.0015075567228886922,0,0,46.34907150268555,0.716860294342041
B1_novel_rnn_s05,B1,novel,rnn,5,9c27d0905127f2eb,0.0,,0.0,1.0,1.0,0.09016666666666645,0.0030100840620497665,0,0,72.74057006835938,0.8959699273109436
B1_novel_rnn_s06,B1,novel,rnn,6,1d3eb94610b602b8,0.0,,0.0,1.0,1.0,0.08883333333333315,0.002886751345947905,0,0,54.48672103881836,0.7769028544425964
B1_novel_rnn_s07,B1,novel,rnn,7,d4b5f24b166dfc13,0.0,,0.0,1.0,1.0,0.08749999999999995,0.0015075567228886922,0,0,46.34907150268555,0.716860294342041
B1_novel_sequence_specific_s00,B1,novel,sequence_specific,0,1d3eb94610b602b8,0.8756807446479797,8.770833333333334,0.030612244897959183,0.08333333333333333,0.0625,0.0860000000000003,,11,15,144.06878662109375,1.3023080825805664
B1_novel_sequence_specific_s01,B1,novel,sequence_specific,1,d4b5f24b166dfc13,0.7741904854774475,8.76923076923077,0.03316326530612245,0.25,0.16666666666666666,0.08733333333333364,0.09782296935451006,9,15,145.89419555664062,1.2731772661209106
B1_novel_sequence_specific_s02,B1,novel,sequence_specific,2,9c27d0905127f2eb,0.7309740781784058,9.375,0.02040816326530612,0.0,0.0,,,12,14,104.52737426757812,1.1113452911376953
B1_novel_sequence_specific_s03,B1,novel,sequence_specific,3,1d3eb94610b602b8,0.704281210899353,8.625,0.025510204081632654,0.08333333333333333,0.0625,0.0860000000000003,,11,15,144.06878662109375,1.3023080825805664
B1_novel_sequence_specific_s04,B1,novel,sequence_specific,4,d4b5f24b166dfc13,0.6677053570747375,8.839285714285714,0.03571428571428571,0.25,0.16666666666666666,0.08733333333333364,0.09782296935451006,9,15,145.89419555664062,1.2731772661209106
B1_novel_sequence_specific_s05,B1,novel,sequence_specific,5,9c27d0905127f2eb,0.6832144260406494,8.75,0.02040816326530612,0.0,0.0,,,12,14,104.52737426757812,1.1113452911376953
B1_novel_sequence_specific_s06,B1,novel,sequence_specific,6,1d3eb94610b602b8,0.7659086585044861,8.95,0.012755102040816327,0.08333333333333333,0.0625,0.0860000000000003,,11,15,144.06878662109375,1.3023080825805664
B1_novel_sequence_specific_s07,B1,novel,sequence_specific,7,d4b5f24b166dfc13,0.5016003251075745,8.36111111111111,0.02295918367346939,0.25,0.16666666666666666,0.08733333333333364,0.09782296935451006,9,15,145.89419555664062,1.2731772661209106
B2_height_direct_s00,B2,height,direct,0,1d3eb94610b602b8,0.8270730376243591,8.770833333333334,0.030612244897959183,1.0,0.46153846153846156,0.06599999999999993,0.05099732613311481,0,14,96.20556640625,1.0199822187423706
B2_height_direct_s01,B2,height,direct,1,d4b5f24b166dfc13,0.7625250220298767,8.76923076923077,0.03316326530612245,1.0,0.6,0.049833333333333195,0.02000833159794515,0,8,75.61248779296875,0.8995575308799744
B2_height_direct_s02,B2,height,direct,2,9c27d0905127f2eb,0.758803129196167,9.375,0.02040816326530612,0.9166666666666666,0.2391304347826087,0.09636363636363621,0.05736771344105102,1,35,145.8672332763672,1.2545523643493652
B2_height_direct_s03,B2,height,direct,3,1d3eb94610b602b8,0.7312281727790833,8.65,0.025510204081632654,1.0,0.46153846153846156,0.06599999999999993,0.05099732613311481,0,14,96.20556640625,1.0199822187423706
B2_height_direct_s04,B2,height,direct,4,d4b5f24b166dfc13,0.6930527091026306,8.839285714285714,0.03571428571428571,1.0,0.6,0.049833333333333195,0.02000833159794515,0,8,75.61248779296875,0.8995575308799744
B2_height_direct_s05,B2,height,direct,5,9c27d0905127f2eb,0.6896209716796875,8.75,0.02040816326530612,0.9166666666666666,0.2391304347826087,0.09636363636363621,0.05736771344105102,1,35,145.8672332763672,1.2545523643493652
B2_height_direct_s06,B2,height,direct,6,1d3eb94610b602b8,0.7567338347434998,8.95,0.012755102040816327,1.0,0.46153846153846156,0.06599999999999993,0.05099732613311481,0,14,96.20556640625,1.0199822187423706
B2_height_direct_s07,B2,height,direct,7,d4b5f24b166dfc13,0.5089735388755798,8.36111111111111,0.02295918367346939,1.0,0.6,0.049833333333333195,0.02000833159794515,0,8,75.61248779296875,0.8995575308799744
B2_height_full_s00,B2,height,full,0,1d3eb94610b602b8,0.8539717197418213,8.770833333333334,0.030612244897959183,0.9166666666666666,1.0,0.11145454545454535,0.0039080336836733,1,0,43.66804122924805,0.6691465973854065
B2_height_full_s01,B2,height,full,1,d4b5f24b166dfc13,0.7551062703132629,8.76923076923077,0.03316326530612245,0.75,1.0,0.11066666666666652,0.0028284271247461796,3,0,33.084808349609375,0.563439130783081
B2_height_full_s02,B2,height,full,2,9c27d0905127f2eb,0.7509795427322388,9.375,0.02040816326530612,1.0,1.0,0.11333333333333317,0.0035505014583944194,0,0,56.82874298095703,0.7791532874107361
B2_height_full_s03,B2,height,full,3,1d3eb94610b602b8,0.7069327235221863,8.625,0.025510204081632654,0.8333333333333334,1.0,0.11499999999999985,0.00962635271879561,2,0,42.868377685546875,0.6572415232658386
B2_height_full_s04,B2,height,full,4,d4b5f24b166dfc13,0.6841267943382263,8.839285714285714,0.03571428571428571,0.75,1.0,0.1095555555555554,0.001333333333333242,3,0,29.628498077392578,0.5454146265983582
